frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1281,1269.0,[2126.0325499330065 1522.5279172331757 2846.864634744543 2099.87889236648],[2415.064697265625 1914.1864013671875 2605.460693359375 1997.2437744140625],0.6804763674736023,NG65ZFX,0.4282996680957425
1283,1269.0,[2130.2956006235945 1530.898751927849 2857.0421507688843 2109.471794455724],[2414.625732421875 1916.44775390625 2613.9619140625 2014.42529296875],0.6749632954597473,NG65ZFX,0.7282736478817354
1286,1269.0,[2136.1993525037337 1549.5478156870738 2871.7085701586843 2127.661970483497],[2410.98779296875 1936.9595947265625 2621.357666015625 2029.6929931640625],0.6930249333381653,NG65ZFX,0.41899041198719994
1287,1269.0,[2140.809630647071 1556.656983217908 2876.0255356340062 2134.6004361783444],[2428.58056640625 1945.92041015625 2621.795654296875 2038.119873046875],0.6642192006111145,NG65ZFX,0.5606657272283454
1288,1269.0,[2144.572127528055 1562.8152839628578 2877.9301950117133 2141.128508891105],[2423.7138671875 1951.7794189453125 2620.525146484375 2042.5001220703125],0.6717449426651001,NG65ZFX,0.6094339669677351
1289,1269.0,[2145.428355462781 1565.9339945544045 2879.5436167328608 2145.5494554967563],[2428.674560546875 1962.8583984375 2627.919677734375 2053.693359375],0.6802453994750977,NG65ZFX,0.49352031631854365
1290,1269.0,[2141.6756352373977 1570.5562619521088 2886.4509256688716 2147.297756885772],[2432.3935546875 1967.8529052734375 2630.413330078125 2061.210205078125],0.6840325593948364,WG65ZFX,0.33879543273486334
1291,1269.0,[2142.2364542970504 1575.696752506367 2891.508790708385 2150.2826038453222],[2430.942626953125 1969.4532470703125 2634.101806640625 2063.0029296875],0.6720520257949829,WG65ZFX,0.4625671948978818
1294,1269.0,[2144.561367721996 1592.8261388819944 2898.7293901245243 2156.6482798169795],[2439.302734375 1990.174072265625 2641.46435546875 2080.1572265625],0.6753758788108826,NG65ZFX,0.4790064665706942
1296,1269.0,[2152.457075212025 1604.346719299091 2908.264249854695 2158.192385904454],[2443.8076171875 2007.790283203125 2645.603759765625 2099.006103515625],0.6896153092384338,AG65ZFX,0.571861918918616
1297,1269.0,[2154.220228311833 1607.1223204751805 2911.64360172168 2156.6301791157293],[2440.849365234375 2010.301025390625 2646.400634765625 2106.570556640625],0.7009598016738892,NG65ZFX,0.3826887973698728
1367,1467.0,[855.1663621142966 1179.9572077645105 1603.4492241720104 1887.1830630186166],[1130.898193359375 1671.8936767578125 1315.8489990234375 1754.586669921875],0.6996192336082458,NL64OCX,0.47319652594106176
1386,1134.0,[2227.71111414576 1335.8186070971406 2859.7419730663987 1906.4748809591788],[2471.014892578125 1734.5303955078125 2642.616943359375 1813.775146484375],0.682711660861969,LP14LJA,0.2355062042376299
1387,1134.0,[2228.2351829092386 1338.6621493300308 2861.005993267635 1910.6645961474774],[2471.656982421875 1734.76025390625 2643.357421875 1813.80322265625],0.6601169109344482,LP14LJA,0.4125191334989289
1391,1134.0,[2238.17392940902 1350.3848310375452 2867.3997793764233 1931.9193587605087],[2476.0556640625 1753.4058837890625 2665.079833984375 1832.7041015625],0.6705964207649231,LP14LJA,0.8580659944524531
1392,1134.0,[2239.467820258274 1355.6821437310505 2869.514210901026 1938.841736022801],[2482.368408203125 1758.790771484375 2667.230224609375 1841.74267578125],0.6229156255722046,LP14LJA,0.27049505056181644
1393,1134.0,[2243.089310915872 1359.2310843483385 2874.0125260499676 1943.0569548667156],[2483.219970703125 1762.5615234375 2670.334716796875 1845.6708984375],0.6311424970626831,LP14LJA,0.6359325373450292
1396,1663.0,[748.4224181716061 1322.1903572132712 1545.7462830769803 2094.912679204942],[1040.935546875 1845.3597412109375 1252.461181640625 1943.9774169921875],0.674394965171814,NL64OCR,0.36566567043562775
1399,1663.0,[740.3731096698057 1335.547323129391 1533.6082637317636 2108.2322217225037],[1034.9715576171875 1865.2174072265625 1245.8675537109375 1965.2354736328125],0.6666918396949768,NL64OGX,0.2576857591757345
1405,1134.0,[2263.664293522862 1411.2089971421783 2905.4078716630947 2006.79118869299],[2501.970703125 1818.8375244140625 2694.605712890625 1905.8909912109375],0.6716006994247437,LP14LJA,0.42858364501796703
1408,1134.0,[2269.5511728775964 1423.7884562261115 2920.7817252570267 2028.8533925195966],[2506.140869140625 1835.1119384765625 2703.342529296875 1924.7156982421875],0.6691016554832458,LP14LJA,0.2688497668152472
1410,1134.0,[2273.864834988528 1431.4523907679595 2929.198702329212 2041.557119230068],[2510.671630859375 1846.1544189453125 2712.09423828125 1936.1383056640625],0.6808150410652161,LP14LJA,0.5660046246080717
1413,1134.0,[2274.892742111802 1443.1354003588117 2934.9818257345664 2057.212826449762],[2514.465087890625 1864.1663818359375 2718.57568359375 1955.4708251953125],0.6881430149078369,LP14LJA,0.4558288705206004
1414,1134.0,[2274.6089216977366 1445.5912032391252 2935.239176522448 2061.9238028074856],[2518.264892578125 1869.8140869140625 2719.72265625 1959.9993896484375],0.6832094192504883,LP14LJA,0.4368653195723823
1415,1134.0,[2276.8883831041453 1449.0751485053497 2938.4244005300748 2067.0205678307643],[2516.6005859375 1869.8131103515625 2727.695556640625 1971.6263427734375],0.6811327934265137,LF14LJA,0.1580731344011124
1416,1134.0,[2279.310381175017 1453.2971989018347 2944.649978000185 2073.162321158053],[2524.1865234375 1881.8001708984375 2724.16552734375 1969.726318359375],0.6832446455955505,LP14LJA,0.2637043815207808
1417,1134.0,[2280.131714974092 1458.1591557307843 2948.7986305482314 2076.7542753843436],[2523.14208984375 1882.103759765625 2730.010498046875 1972.9757080078125],0.6793360114097595,LP14LJA,0.4196480137962427
1418,1134.0,[2280.8017956763874 1463.1247105143402 2950.6517100819533 2081.842365579645],[2523.54052734375 1889.375244140625 2732.279296875 1977.228515625],0.684605598449707,LP14LJA,0.2997015214225408
1419,1134.0,[2284.214698153448 1468.1298082632711 2955.787882632025 2088.4641051397666],[2525.9599609375 1894.1873779296875 2734.656982421875 1987.4517822265625],0.6879928708076477,LP14LJA,0.5001325794923858
1420,1134.0,[2285.900697126566 1471.6151598204262 2958.7378885633893 2092.598772437932],[2528.68798828125 1895.6416015625 2733.801513671875 1988.481201171875],0.6901058554649353,LP14LJA,0.27654972416946294
1421,1134.0,[2284.4419844875915 1475.672112669428 2956.4650015127495 2097.417268161142],[2531.2509765625 1900.153564453125 2735.8076171875 1996.9398193359375],0.6707618832588196,LP14LJA,0.32510478723105485
1422,1134.0,[2283.9383619279724 1481.6685937923821 2954.049055982974 2105.4329974878833],[2531.212646484375 1910.321533203125 2738.62939453125 2003.4727783203125],0.668225884437561,LP14LJA,0.48991525522950097
1423,1134.0,[2285.8564031918713 1486.1829216236708 2955.6590749621128 2111.9397702746546],[2533.064208984375 1910.26611328125 2739.46875 2008.9072265625],0.691917359828949,LP14LJA,0.47965606153208334
1424,1134.0,[2288.4754912635663 1490.8562867578762 2960.187188123601 2117.9683036706133],[2534.34130859375 1918.541748046875 2738.197021484375 2016.283447265625],0.6672676205635071,LP14LJA,0.3862571017922486
1425,1134.0,[2290.0685968527046 1495.1787935658747 2963.1342068070276 2124.5814134722364],[2535.448974609375 1923.6104736328125 2742.05078125 2020.190185546875],0.6775819063186646,LP14LJA,0.35158234580910025
1431,1134.0,[2302.0425363060485 1517.8103011656951 2985.977323606129 2143.338034632059],[2551.2421875 1960.376708984375 2765.187744140625 2055.786376953125],0.6736248135566711,LP14LJA,0.3642164701699882
1434,1134.0,[2304.53705876175 1528.7456072791317 2992.4021744756374 2145.514172680302],[2554.85595703125 1976.785400390625 2772.085693359375 2074.025390625],0.6872664093971252,LP14LJA,0.6530907088302045
1435,1134.0,[2307.053812204542 1533.4127255020496 2995.5781544862693 2146.5284303084863],[2555.1865234375 1980.388671875 2772.413818359375 2079.4072265625],0.676241397857666,LP14LJA,0.5107144202182967
1440,1134.0,[2317.4141050852077 1559.3383527541373 3020.4124552788553 2148.8158270315485],[2563.986328125 2009.252197265625 2783.972900390625 2114.007568359375],0.6843134164810181,LP14LJA,0.45305732313079455
1442,1134.0,[2317.7571643529423 1568.4219689370886 3029.7981050180592 2148.530224586035],[2572.5732421875 2018.31591796875 2789.419189453125 2125.858154296875],0.7311554551124573,LP14LJA,0.37302800842912864
1584,1473.0,[1084.7851541497266 977.6747813269585 1581.256005871022 1459.3714461405052],[1254.091552734375 1299.628173828125 1390.6644287109375 1358.3397216796875],0.37964069843292236,CE51WYL,0.4329368217528747
1586,1473.0,[1077.547313081063 979.1522873321684 1580.970135022301 1463.5306762105251],[1254.1795654296875 1304.11083984375 1389.1282958984375 1358.1815185546875],0.35227999091148376,CE61LYL,0.3330195052965759
1589,1473.0,[1070.59115287616 990.1316321903496 1578.4364229663513 1475.0798838265378],[1249.934326171875 1315.7564697265625 1398.7650146484375 1371.2740478515625],0.5504303574562073,CE51MYL,0.11851580157885859
1590,1473.0,[1069.4423243904753 995.3981620292684 1577.0701990471325 1478.961224582693],[1245.47119140625 1312.5469970703125 1385.9600830078125 1370.213134765625],0.5968533158302307,CE61WIL,0.7349999208066346
1591,1473.0,[1068.1859251098795 998.6861548640832 1576.1332343834238 1480.9472583065008],[1244.8978271484375 1315.9820556640625 1394.0650634765625 1374.3948974609375],0.5726438164710999,CE61UVL,0.44325122050744004
1594,1473.0,[1061.9742743866527 1006.4219775116276 1576.7646708454254 1487.6003175771225],[1245.25830078125 1322.4342041015625 1389.7999267578125 1379.03759765625],0.6136298775672913,CE61LYL,0.23119223463856664
1611,1473.0,[1033.254297139119 1053.9573317194227 1562.43978167376 1561.3949792058866],[1203.2645263671875 1381.630126953125 1370.8411865234375 1443.60693359375],0.5846215486526489,CE61LYL,0.6597169790079437
1689,1473.0,[839.5958589241212 1315.5967200368275 1490.424548275415 1906.303692663021],[1067.474365234375 1723.5623779296875 1266.3748779296875 1792.584716796875],0.4959042966365814,CE61LYL,0.28169669189212704
1717,1473.0,[757.4807588520619 1427.7975500223688 1463.378684321561 2075.7111545062867],[1008.5394287109375 1864.754150390625 1219.41650390625 1945.0989990234375],0.627862274646759,CE61LYL,0.2698741124623659
1724,1716.0,[2233.7210914668613 971.756593805487 2678.890578860507 1324.204419542288],[2390.72607421875 1184.0311279296875 2539.716552734375 1256.8558349609375],0.4189358353614807,SC56DTP,0.11627684475433435
1762,1716.0,[2255.4641069873255 1065.395096864632 2728.795200665298 1436.499543732112],[2418.41552734375 1296.264404296875 2569.41455078125 1360.861083984375],0.45947015285491943,SC55DYP,0.09567382124784038
1764,1716.0,[2254.5505737086855 1072.4824618254822 2729.049293882867 1443.7709411740882],[2417.337890625 1288.15234375 2576.9384765625 1366.8001708984375],0.453504741191864,SC56DTP,0.2655932741468394
1765,1716.0,[2254.765416227239 1073.5562423814913 2729.8061650131326 1445.7004035922369],[2417.2412109375 1292.434326171875 2571.240478515625 1368.2652587890625],0.39661937952041626,SC56DTP,0.1809143902540662
